"","Artist","Title","ChordProg","WeekID","Week.Position","Instance","Previous.Week.Position","Peak.Position","Weeks.on.Chart","Genre","Followers","NumAlbums","Gender","Group.Solo"
"189","AC/DC","HIGHWAY TO HELL","I.bVII.IV.I","11/3/1979",69,1,69,69,4,NA,NA,NA,NA,NA
"190","AC/DC","HIGHWAY TO HELL","I.bVII.IV.I","11/10/1979",59,1,69,59,5,NA,NA,NA,NA,NA
"191","AC/DC","HIGHWAY TO HELL","I.bVII.IV.I","11/17/1979",55,1,59,55,6,NA,NA,NA,NA,NA
"192","AC/DC","HIGHWAY TO HELL","I.bVII.IV.I","11/24/1979",49,1,55,49,7,NA,NA,NA,NA,NA
"193","AC/DC","HIGHWAY TO HELL","I.bVII.IV.I","12/1/1979",48,1,49,48,8,NA,NA,NA,NA,NA
"194","AC/DC","HIGHWAY TO HELL","I.bVII.IV.I","12/8/1979",47,1,48,47,9,NA,NA,NA,NA,NA
"195","AC/DC","HIGHWAY TO HELL","I.bVII.IV.I","12/15/1979",73,1,47,47,10,NA,NA,NA,NA,NA
"196","AC/DC","YOU SHOOK ME ALL NIGHT LONG","IV.I6.V","9/27/1980",61,1,70,61,4,NA,NA,NA,NA,NA
"197","ACE OF BASE","I SAW THE SIGN","I.vi.IV.V",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"198","ADAM BUXTON","COUNTING SONG","I.V.IV.V",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"199","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","3/27/2010",22,1,25,22,13,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"200","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","7/17/2010",45,1,47,10,29,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"201","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","4/10/2010",20,1,21,20,15,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"202","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","2/20/2010",35,1,35,35,8,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"203","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","1/16/2010",70,1,68,68,3,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"204","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","1/23/2010",65,1,70,65,4,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"205","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","1/2/2010",72,1,NA,72,1,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"206","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","4/24/2010",23,1,23,20,17,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"207","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","2/27/2010",31,1,35,31,9,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"208","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","7/10/2010",47,1,41,10,28,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"209","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","1/9/2010",68,1,72,68,2,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"210","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","2/6/2010",37,1,55,37,6,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"211","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","6/26/2010",42,1,40,10,26,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"212","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","7/24/2010",49,1,45,10,30,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"213","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","6/12/2010",35,1,29,10,24,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"214","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","5/22/2010",24,1,18,10,21,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"215","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","1/30/2010",55,1,65,55,5,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"216","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","5/1/2010",10,1,23,10,18,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"217","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","6/5/2010",29,1,28,10,23,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"218","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","5/15/2010",18,1,13,10,20,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"219","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","5/29/2010",28,1,24,10,22,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"220","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","2/13/2010",35,1,37,35,7,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"221","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","5/8/2010",13,1,10,10,19,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"222","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","7/3/2010",41,1,42,10,27,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"223","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","3/6/2010",28,1,31,28,10,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"224","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","3/20/2010",25,1,24,24,12,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"225","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","4/3/2010",21,1,22,21,14,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"226","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","3/13/2010",24,1,28,24,11,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"227","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","4/17/2010",23,1,20,20,16,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"228","ADAM LAMBERT","WHATAYA WANT FROM ME","I.IV.vi.V","6/19/2010",40,1,35,10,25,"Ballad,Pop-Rock,Glam Rock,Pop",941291,5,"M","Solo"
"229","ADEL TAWIL","LIEDER","I.V.vi.IV",NA,101,NA,NA,101,0,NA,NA,NA,NA,NA
"230","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","11/12/2011",2,2,1,1,17,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"231","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","10/15/2011",1,2,2,1,13,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"232","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","8/20/2011",57,2,73,57,5,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"233","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","3/17/2012",24,2,21,1,35,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"234","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","1/28/2012",16,2,10,1,28,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"235","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","6/25/2011",1,2,1,1,23,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"236","ADELE","SKYFALL","vi.vi42.IV","12/15/2012",43,1,32,8,9,"Orchestral,Adult Alternative,Soundtrack,UK,Rock,Pop,Screen,Theme Song",17965158,3,"F","Solo"
"237","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","3/12/2011",65,1,NA,65,1,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"238","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","6/18/2011",1,2,1,1,22,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"239","ADELE","SKYFALL","vi.vi42.IV","2/2/2013",84,1,83,8,16,"Orchestral,Adult Alternative,Soundtrack,UK,Rock,Pop,Screen,Theme Song",17965158,3,"F","Solo"
"240","ADELE","SKYFALL","vi.vi42.IV","11/17/2012",56,1,52,8,5,"Orchestral,Adult Alternative,Soundtrack,UK,Rock,Pop,Screen,Theme Song",17965158,3,"F","Solo"
"241","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","11/26/2011",3,2,3,1,19,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"242","ADELE","WHEN WE WERE YOUNG","I.iii64.vi.IV","1/9/2016",54,1,55,22,5,"Piano,Ballad,Soul,UK,Pop",17965158,3,"F","Solo"
"243","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","7/30/2011",97,2,NA,97,2,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"244","ADELE","SKYFALL","vi.vi42.IV","12/22/2012",61,1,43,8,10,"Orchestral,Adult Alternative,Soundtrack,UK,Rock,Pop,Screen,Theme Song",17965158,3,"F","Solo"
"245","ADELE","SKYFALL","vi.vi42.IV","11/24/2012",33,1,56,8,6,"Orchestral,Adult Alternative,Soundtrack,UK,Rock,Pop,Screen,Theme Song",17965158,3,"F","Solo"
"246","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","8/27/2011",51,2,57,51,6,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"247","ADELE","SKYFALL","vi.vi42.IV","1/12/2013",62,1,73,8,13,"Orchestral,Adult Alternative,Soundtrack,UK,Rock,Pop,Screen,Theme Song",17965158,3,"F","Solo"
"248","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","8/20/2011",9,2,6,1,31,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"249","ADELE","SKYFALL","vi.vi42.IV","1/26/2013",83,1,78,8,15,"Orchestral,Adult Alternative,Soundtrack,UK,Rock,Pop,Screen,Theme Song",17965158,3,"F","Solo"
"250","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","7/30/2011",4,2,3,1,28,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"251","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","8/6/2011",5,2,4,1,29,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"252","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","12/31/2011",7,2,7,1,24,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"253","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","10/29/2011",1,2,1,1,15,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"254","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","4/7/2012",39,2,31,1,38,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"255","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","4/16/2011",10,2,17,10,13,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"256","ADELE","SKYFALL","vi.vi42.IV","12/29/2012",72,1,61,8,11,"Orchestral,Adult Alternative,Soundtrack,UK,Rock,Pop,Screen,Theme Song",17965158,3,"F","Solo"
"257","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","1/7/2012",8,2,7,1,25,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"258","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","10/8/2011",22,2,20,1,38,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"259","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","4/23/2011",10,2,10,10,14,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"260","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","4/7/2012",43,2,33,1,64,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"261","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","10/29/2011",23,2,21,1,41,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"262","ADELE","SKYFALL","vi.vi42.IV","10/20/2012",8,1,NA,8,1,"Orchestral,Adult Alternative,Soundtrack,UK,Rock,Pop,Screen,Theme Song",17965158,3,"F","Solo"
"263","ADELE","WHEN WE WERE YOUNG","I.iii64.vi.IV","12/26/2015",78,1,69,22,3,"Piano,Ballad,Soul,UK,Pop",17965158,3,"F","Solo"
"264","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","9/3/2011",13,2,12,1,33,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"265","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","2/18/2012",22,2,21,1,31,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"266","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","3/17/2012",32,2,23,1,61,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"267","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","11/5/2011",27,2,23,1,42,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"268","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","3/3/2012",5,2,17,1,59,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"269","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","3/10/2012",21,2,7,1,34,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"270","ADELE","SKYFALL","vi.vi42.IV","2/9/2013",100,1,84,8,17,"Orchestral,Adult Alternative,Soundtrack,UK,Rock,Pop,Screen,Theme Song",17965158,3,"F","Solo"
"271","ADELE","SKYFALL","vi.vi42.IV","3/2/2013",83,2,NA,83,18,"Orchestral,Adult Alternative,Soundtrack,UK,Rock,Pop,Screen,Theme Song",17965158,3,"F","Solo"
"272","ADELE","SKYFALL","vi.vi42.IV","3/16/2013",33,2,61,33,20,"Orchestral,Adult Alternative,Soundtrack,UK,Rock,Pop,Screen,Theme Song",17965158,3,"F","Solo"
"273","ADELE","SKYFALL","vi.vi42.IV","11/3/2012",45,1,13,8,3,"Orchestral,Adult Alternative,Soundtrack,UK,Rock,Pop,Screen,Theme Song",17965158,3,"F","Solo"
"274","ADELE","WHEN WE WERE YOUNG","I.iii64.vi.IV","2/6/2016",35,1,41,22,9,"Piano,Ballad,Soul,UK,Pop",17965158,3,"F","Solo"
"275","ADELE","WHEN WE WERE YOUNG","I.iii64.vi.IV","3/5/2016",14,1,20,14,13,"Piano,Ballad,Soul,UK,Pop",17965158,3,"F","Solo"
"276","ADELE","MAKE YOU FEEL MY LOVE","IV.iv.I",NA,101,NA,NA,101,0,NA,17965158,3,"F","Solo"
"277","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","5/28/2011",1,2,1,1,19,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"278","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","4/9/2011",17,2,26,13,12,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"279","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","6/4/2011",1,2,1,1,20,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"280","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","10/1/2011",20,2,17,1,37,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"281","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","3/24/2012",29,2,24,1,36,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"282","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","3/10/2012",23,2,5,1,60,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"283","ADELE","WHEN WE WERE YOUNG","I.iii64.vi.IV","3/12/2016",18,1,14,14,14,"Piano,Ballad,Soul,UK,Pop",17965158,3,"F","Solo"
"284","ADELE","SKYFALL","vi.vi42.IV","1/19/2013",78,1,62,8,14,"Orchestral,Adult Alternative,Soundtrack,UK,Rock,Pop,Screen,Theme Song",17965158,3,"F","Solo"
"285","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","1/14/2012",9,2,8,1,26,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"286","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","12/10/2011",5,2,3,1,21,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"287","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","2/11/2012",21,2,19,1,30,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"288","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","10/22/2011",1,2,1,1,14,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"289","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","3/26/2011",25,2,18,13,10,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"290","ADELE","HELLO","I.V.vi.IV","4/30/2016",27,1,25,1,25,"Adult Alternative,Adult Contemporary,Ballad,Piano,Soul,Memes,UK,Pop",17965158,3,"F","Solo"
"291","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","7/2/2011",1,2,1,1,24,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"292","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","3/31/2012",31,2,29,1,37,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"293","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","9/3/2011",34,2,51,34,7,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"294","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","9/24/2011",17,2,17,1,36,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"295","ADELE","TURNING TABLES","IV.I6.V","5/28/2011",96,2,NA,96,3,"Soul,Piano,Ballad,Pop,R&;B",17965158,3,"F","Solo"
"296","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","8/27/2011",12,2,9,1,32,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"297","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","11/19/2011",3,2,2,1,18,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"298","ADELE","SKYFALL","vi.vi42.IV","1/5/2013",73,1,72,8,12,"Orchestral,Adult Alternative,Soundtrack,UK,Rock,Pop,Screen,Theme Song",17965158,3,"F","Solo"
"299","ADELE","SKYFALL","vi.vi42.IV","10/27/2012",13,1,8,8,2,"Orchestral,Adult Alternative,Soundtrack,UK,Rock,Pop,Screen,Theme Song",17965158,3,"F","Solo"
"300","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","12/3/2011",3,2,3,1,20,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"301","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","9/17/2011",1,2,19,1,9,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"302","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","12/17/2011",6,2,5,1,22,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"303","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","2/18/2012",44,2,43,1,57,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"304","ADELE","HELLO","I.V.vi.IV","1/30/2016",2,1,2,1,12,"Adult Alternative,Adult Contemporary,Ballad,Piano,Soul,Memes,UK,Pop",17965158,3,"F","Solo"
"305","ADELE","HELLO","I.V.vi.IV","2/13/2016",4,1,3,1,14,"Adult Alternative,Adult Contemporary,Ballad,Piano,Soul,Memes,UK,Pop",17965158,3,"F","Solo"
"306","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","9/10/2011",14,2,13,1,34,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"307","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","2/4/2012",19,2,16,1,29,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"308","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","5/21/2011",1,2,2,1,18,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"309","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","2/26/2011",41,2,64,41,6,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"310","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","7/23/2011",3,2,3,1,27,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"311","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","9/17/2011",17,2,14,1,35,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"312","ADELE","SKYFALL","vi.vi42.IV","3/9/2013",61,2,83,61,19,"Orchestral,Adult Alternative,Soundtrack,UK,Rock,Pop,Screen,Theme Song",17965158,3,"F","Solo"
"313","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","12/17/2011",36,2,38,1,48,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"314","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","4/14/2012",48,2,39,1,39,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"315","ADELE","WHEN WE WERE YOUNG","I.iii64.vi.IV","3/26/2016",28,1,23,14,16,"Piano,Ballad,Soul,UK,Pop",17965158,3,"F","Solo"
"316","ADELE","HELLO","I.V.vi.IV","11/14/2015",1,1,NA,1,1,"Adult Alternative,Adult Contemporary,Ballad,Piano,Soul,Memes,UK,Pop",17965158,3,"F","Solo"
"317","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","3/5/2011",26,2,41,26,7,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"318","ADELE","SKYFALL","vi.vi42.IV","12/8/2012",32,1,21,8,8,"Orchestral,Adult Alternative,Soundtrack,UK,Rock,Pop,Screen,Theme Song",17965158,3,"F","Solo"
"319","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","7/9/2011",2,2,1,1,25,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"320","ADELE","HELLO","I.V.vi.IV","3/26/2016",12,1,11,1,20,"Adult Alternative,Adult Contemporary,Ballad,Piano,Soul,Memes,UK,Pop",17965158,3,"F","Solo"
"321","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","8/13/2011",6,2,5,1,30,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"322","ADELE","HELLO","I.V.vi.IV","4/16/2016",19,1,19,1,23,"Adult Alternative,Adult Contemporary,Ballad,Piano,Soul,Memes,UK,Pop",17965158,3,"F","Solo"
"323","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","12/3/2011",36,2,34,1,46,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"324","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","10/8/2011",2,2,2,1,12,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"325","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","7/16/2011",3,2,2,1,26,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"326","ADELE","SOMEONE LIKE YOU","I.V.vi.IV","11/5/2011",1,2,1,1,16,"Easy Listening,Soul Pop,Adult Alternative,Adult Contemporary,Ballad,Piano,Pop,Soul",17965158,3,"F","Solo"
"327","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","4/14/2012",49,2,43,1,65,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"328","ADELE","ROLLING IN THE DEEP","vi.V.IV.V","11/19/2011",28,2,29,1,44,"Pop,Blues,Adult Alternative,Adult Contemporary,Blue-Eyed Soul,Soul",17965158,3,"F","Solo"
"329","ADELE","HELLO","I.V.vi.IV","2/27/2016",6,1,5,1,16,"Adult Alternative,Adult Contemporary,Ballad,Piano,Soul,Memes,UK,Pop",17965158,3,"F","Solo"
